order = 89
 ref0,  ref1,  ref2,    nR,  nG, nDir
0.000, 0.000, 0.000,	2702,   0, 2702
0.010, 0.000, 0.000,	2702,   4, 2706
0.020, 0.000, 0.000,	2702,  16, 2718
0.030, 0.000, 0.000,	2702,  28, 2730
0.040, 0.000, 0.000,	2702,  40, 2742
0.050, 0.000, 0.000,	2702,  64, 2766
0.060, 0.000, 0.000,	2702,  84, 2786
0.070, 0.000, 0.000,	2702, 100, 2802
0.080, 0.000, 0.000,	2702, 128, 2830
0.090, 0.000, 0.000,	2702, 152, 2854
0.100, 0.000, 0.000,	2702, 180, 2882
0.110, 0.000, 0.000,	2702, 208, 2910
0.120, 0.000, 0.000,	2702, 232, 2934
0.130, 0.000, 0.000,	2702, 264, 2966
0.140, 0.000, 0.000,	2702, 300, 3002
0.150, 0.000, 0.000,	2702, 344, 3046
0.160, 0.000, 0.000,	2702, 376, 3078
0.170, 0.000, 0.000,	2702, 428, 3130
0.180, 0.000, 0.000,	2702, 460, 3162
0.190, 0.000, 0.000,	2702, 512, 3214
0.200, 0.000, 0.000,	2702, 552, 3254
0.010, 0.010, 0.000,	2702,   8, 2710
0.020, 0.010, 0.000,	2702,  20, 2722
0.030, 0.010, 0.000,	2702,  32, 2734
0.040, 0.010, 0.000,	2702,  44, 2746
0.050, 0.010, 0.000,	2702,  68, 2770
0.060, 0.010, 0.000,	2702,  88, 2790
0.070, 0.010, 0.000,	2702, 104, 2806
0.080, 0.010, 0.000,	2702, 132, 2834
0.090, 0.010, 0.000,	2702, 156, 2858
0.100, 0.010, 0.000,	2702, 184, 2886
0.110, 0.010, 0.000,	2702, 212, 2914
0.120, 0.010, 0.000,	2702, 236, 2938
0.130, 0.010, 0.000,	2702, 268, 2970
0.140, 0.010, 0.000,	2702, 304, 3006
0.150, 0.010, 0.000,	2702, 348, 3050
0.160, 0.010, 0.000,	2702, 380, 3082
0.170, 0.010, 0.000,	2702, 432, 3134
0.180, 0.010, 0.000,	2702, 464, 3166
0.190, 0.010, 0.000,	2702, 516, 3218
0.200, 0.010, 0.000,	2702, 556, 3258
0.020, 0.020, 0.000,	2702,  28, 2730
0.030, 0.020, 0.000,	2702,  40, 2742
0.040, 0.020, 0.000,	2702,  52, 2754
0.050, 0.020, 0.000,	2702,  76, 2778
0.060, 0.020, 0.000,	2702,  96, 2798
0.070, 0.020, 0.000,	2702, 112, 2814
0.080, 0.020, 0.000,	2702, 140, 2842
0.090, 0.020, 0.000,	2702, 164, 2866
0.100, 0.020, 0.000,	2702, 192, 2894
0.110, 0.020, 0.000,	2702, 220, 2922
0.120, 0.020, 0.000,	2702, 244, 2946
0.130, 0.020, 0.000,	2702, 276, 2978
0.140, 0.020, 0.000,	2702, 312, 3014
0.150, 0.020, 0.000,	2702, 356, 3058
0.160, 0.020, 0.000,	2702, 388, 3090
0.170, 0.020, 0.000,	2702, 440, 3142
0.180, 0.020, 0.000,	2702, 472, 3174
0.190, 0.020, 0.000,	2702, 524, 3226
0.200, 0.020, 0.000,	2702, 564, 3266
0.030, 0.030, 0.000,	2702,  48, 2750
0.040, 0.030, 0.000,	2702,  60, 2762
0.050, 0.030, 0.000,	2702,  84, 2786
0.060, 0.030, 0.000,	2702, 104, 2806
0.070, 0.030, 0.000,	2702, 120, 2822
0.080, 0.030, 0.000,	2702, 148, 2850
0.090, 0.030, 0.000,	2702, 172, 2874
0.100, 0.030, 0.000,	2702, 200, 2902
0.110, 0.030, 0.000,	2702, 228, 2930
0.120, 0.030, 0.000,	2702, 252, 2954
0.130, 0.030, 0.000,	2702, 284, 2986
0.140, 0.030, 0.000,	2702, 320, 3022
0.150, 0.030, 0.000,	2702, 364, 3066
0.160, 0.030, 0.000,	2702, 396, 3098
0.170, 0.030, 0.000,	2702, 448, 3150
0.180, 0.030, 0.000,	2702, 480, 3182
0.190, 0.030, 0.000,	2702, 532, 3234
0.200, 0.030, 0.000,	2702, 572, 3274
0.040, 0.040, 0.000,	2702,  68, 2770
0.050, 0.040, 0.000,	2702,  92, 2794
0.060, 0.040, 0.000,	2702, 112, 2814
0.070, 0.040, 0.000,	2702, 128, 2830
0.080, 0.040, 0.000,	2702, 156, 2858
0.090, 0.040, 0.000,	2702, 180, 2882
0.100, 0.040, 0.000,	2702, 208, 2910
0.110, 0.040, 0.000,	2702, 236, 2938
0.120, 0.040, 0.000,	2702, 260, 2962
0.130, 0.040, 0.000,	2702, 292, 2994
0.140, 0.040, 0.000,	2702, 328, 3030
0.150, 0.040, 0.000,	2702, 372, 3074
0.160, 0.040, 0.000,	2702, 404, 3106
0.170, 0.040, 0.000,	2702, 456, 3158
0.180, 0.040, 0.000,	2702, 488, 3190
0.190, 0.040, 0.000,	2702, 540, 3242
0.200, 0.040, 0.000,	2702, 580, 3282
0.050, 0.050, 0.000,	2702, 104, 2806
0.060, 0.050, 0.000,	2702, 124, 2826
0.070, 0.050, 0.000,	2702, 140, 2842
0.080, 0.050, 0.000,	2702, 168, 2870
0.090, 0.050, 0.000,	2702, 192, 2894
0.100, 0.050, 0.000,	2702, 220, 2922
0.110, 0.050, 0.000,	2702, 248, 2950
0.120, 0.050, 0.000,	2702, 272, 2974
0.130, 0.050, 0.000,	2702, 304, 3006
0.140, 0.050, 0.000,	2702, 340, 3042
0.150, 0.050, 0.000,	2702, 384, 3086
0.160, 0.050, 0.000,	2702, 416, 3118
0.170, 0.050, 0.000,	2702, 468, 3170
0.180, 0.050, 0.000,	2702, 500, 3202
0.190, 0.050, 0.000,	2702, 552, 3254
0.200, 0.050, 0.000,	2702, 592, 3294
