( 0.287893,-0.523225, 0.802093, 0.640006, 5.215403)
(-0.146515,-0.622131, 0.769082, 0.693405, 4.481102)
( 0.000000,-0.544798, 0.838567, 0.576137, 4.712389)
(-0.287893,-0.523225, 0.802093, 0.640006, 4.209375)
(-0.622131,-0.146515, 0.769082, 0.693405, 3.372880)
(-0.523225,-0.287893, 0.802093, 0.640006, 3.644606)
(-0.622131, 0.146515, 0.769082, 0.693405, 2.910305)
(-0.544798, 0.000000, 0.838567, 0.576137, 3.141593)
(-0.523225, 0.287893, 0.802093, 0.640006, 2.638579)
(-0.146515, 0.622131, 0.769082, 0.693405, 1.802083)
(-0.287893, 0.523225, 0.802093, 0.640006, 2.073810)
( 0.146515, 0.622131, 0.769082, 0.693405, 1.339509)
( 0.000000, 0.544798, 0.838567, 0.576137, 1.570796)
( 0.287893, 0.523225, 0.802093, 0.640006, 1.067783)
( 0.523225, 0.287893, 0.802093, 0.640006, 0.503014)
( 0.544798, 0.000000, 0.838567, 0.576137, 0.000000)
( 0.622131, 0.146515, 0.769082, 0.693405, 0.231287)
( 0.243088,-0.348089, 0.905396, 0.438491, 5.322001)
( 0.348089,-0.243088, 0.905396, 0.438491, 5.673573)
(-0.053557,-0.359207, 0.931720, 0.371687, 4.564392)
( 0.047793,-0.260246, 0.964359, 0.267788, 4.894002)
(-0.348089,-0.243088, 0.905396, 0.438491, 3.751205)
(-0.243088,-0.348089, 0.905396, 0.438491, 4.102777)
(-0.359207, 0.053557, 0.931720, 0.371687, 2.993596)
(-0.260246,-0.047793, 0.964359, 0.267788, 3.323206)
(-0.243088, 0.348089, 0.905396, 0.438491, 2.180408)
(-0.348089, 0.243088, 0.905396, 0.438491, 2.531981)
( 0.053557, 0.359207, 0.931720, 0.371687, 1.422800)
(-0.047793, 0.260246, 0.964359, 0.267788, 1.752410)
( 0.260246,-0.047793, 0.964359, 0.267788, 6.101572)
( 0.359207, 0.053557, 0.931720, 0.371687, 0.147997)
( 0.348089, 0.243088, 0.905396, 0.438491, 0.609612)
( 0.243088, 0.348089, 0.905396, 0.438491, 0.961184)
( 0.000000,-0.106162, 0.994349, 0.106352, 4.712389)
( 0.106162, 0.000000, 0.994349, 0.106352, 0.000000)
( 0.000000, 0.106162, 0.994349, 0.106352, 1.570796)
(-0.106162, 0.000000, 0.994349, 0.106352, 3.141593)
