( 0.000000, 0.000000, 1.000000, 0.000000, 0.000000)
( 0.157468, 0.157468, 0.974889, 0.224576, 0.785398)
(-0.157468, 0.157468, 0.974889, 0.224576, 2.356194)
(-0.157468,-0.157468, 0.974889, 0.224576, 3.926991)
( 0.157468,-0.157468, 0.974889, 0.224576, 5.497787)
( 0.449333, 0.140355, 0.882270, 0.490134, 0.302761)
( 0.140355, 0.449333, 0.882270, 0.490134, 1.268035)
(-0.140355, 0.449333, 0.882270, 0.490134, 1.873557)
(-0.449333, 0.140355, 0.882270, 0.490134, 2.838832)
(-0.449333,-0.140355, 0.882270, 0.490134, 3.444354)
(-0.140355,-0.449333, 0.882270, 0.490134, 4.409628)
( 0.140355,-0.449333, 0.882270, 0.490134, 5.015150)
( 0.449333,-0.140355, 0.882270, 0.490134, 5.980424)
( 0.417496, 0.417496, 0.807090, 0.631590, 0.785398)
(-0.417496, 0.417496, 0.807090, 0.631590, 2.356194)
(-0.417496,-0.417496, 0.807090, 0.631590, 3.926991)
( 0.417496,-0.417496, 0.807090, 0.631590, 5.497787)
( 0.707107, 0.000000, 0.707107, 0.785398, 0.000000)
( 0.000000, 0.707107, 0.707107, 0.785398, 1.570796)
(-0.707107, 0.000000, 0.707107, 0.785398, 3.141593)
( 0.000000,-0.707107, 0.707107, 0.785398, 4.712389)
( 0.676441, 0.291299, 0.676441, 0.827877, 0.406633)
( 0.291299, 0.676441, 0.676441, 0.827877, 1.164163)
(-0.291299, 0.676441, 0.676441, 0.827877, 1.977430)
(-0.676441, 0.291299, 0.676441, 0.827877, 2.734959)
(-0.676441,-0.291299, 0.676441, 0.827877, 3.548226)
(-0.291299,-0.676441, 0.676441, 0.827877, 4.305756)
( 0.291299,-0.676441, 0.676441, 0.827877, 5.119022)
( 0.676441,-0.291299, 0.676441, 0.827877, 5.876552)
( 0.577350, 0.577350, 0.577350, 0.955317, 0.785398)
(-0.577350, 0.577350, 0.577350, 0.955317, 2.356194)
(-0.577350,-0.577350, 0.577350, 0.955317, 3.926991)
( 0.577350,-0.577350, 0.577350, 0.955317, 5.497787)
( 0.882270, 0.140355, 0.449333, 1.104778, 0.157762)
( 0.140355, 0.882270, 0.449333, 1.104778, 1.413034)
(-0.140355, 0.882270, 0.449333, 1.104778, 1.728559)
(-0.882270, 0.140355, 0.449333, 1.104778, 2.983830)
(-0.882270,-0.140355, 0.449333, 1.104778, 3.299355)
(-0.140355,-0.882270, 0.449333, 1.104778, 4.554627)
( 0.140355,-0.882270, 0.449333, 1.104778, 4.870151)
( 0.882270,-0.140355, 0.449333, 1.104778, 6.125423)
( 0.807090, 0.417496, 0.417496, 1.140108, 0.477380)
( 0.417496, 0.807090, 0.417496, 1.140108, 1.093416)
(-0.417496, 0.807090, 0.417496, 1.140108, 2.048177)
(-0.807090, 0.417496, 0.417496, 1.140108, 2.664212)
(-0.807090,-0.417496, 0.417496, 1.140108, 3.618973)
(-0.417496,-0.807090, 0.417496, 1.140108, 4.235009)
( 0.417496,-0.807090, 0.417496, 1.140108, 5.189769)
( 0.807090,-0.417496, 0.417496, 1.140108, 5.805805)
( 0.676441, 0.676441, 0.291299, 1.275212, 0.785398)
(-0.676441, 0.676441, 0.291299, 1.275212, 2.356194)
(-0.676441,-0.676441, 0.291299, 1.275212, 3.926991)
( 0.676441,-0.676441, 0.291299, 1.275212, 5.497787)
( 0.974889, 0.157468, 0.157468, 1.412671, 0.160141)
( 0.157468, 0.974889, 0.157468, 1.412671, 1.410656)
(-0.157468, 0.974889, 0.157468, 1.412671, 1.730937)
(-0.974889, 0.157468, 0.157468, 1.412671, 2.981452)
(-0.974889,-0.157468, 0.157468, 1.412671, 3.301733)
(-0.157468,-0.974889, 0.157468, 1.412671, 4.552248)
( 0.157468,-0.974889, 0.157468, 1.412671, 4.872530)
( 0.974889,-0.157468, 0.157468, 1.412671, 6.123045)
( 0.882270, 0.449333, 0.140355, 1.429976, 0.471053)
( 0.449333, 0.882270, 0.140355, 1.429976, 1.099743)
(-0.449333, 0.882270, 0.140355, 1.429976, 2.041850)
(-0.882270, 0.449333, 0.140355, 1.429976, 2.670539)
(-0.882270,-0.449333, 0.140355, 1.429976, 3.612646)
(-0.449333,-0.882270, 0.140355, 1.429976, 4.241336)
( 0.449333,-0.882270, 0.140355, 1.429976, 5.183442)
( 0.882270,-0.449333, 0.140355, 1.429976, 5.812132)
( 1.000000, 0.000000, 0.000000, 1.570796, 0.000000)
( 0.707107, 0.707107, 0.000000, 1.570796, 0.785398)
( 0.000000, 1.000000, 0.000000, 1.570796, 1.570796)
(-0.707107, 0.707107, 0.000000, 1.570796, 2.356194)
(-1.000000, 0.000000, 0.000000, 1.570796, 3.141593)
(-0.707107,-0.707107, 0.000000, 1.570796, 3.926991)
( 0.000000,-1.000000, 0.000000, 1.570796, 4.712389)
( 0.707107,-0.707107, 0.000000, 1.570796, 5.497787)
( 0.882270, 0.449333,-0.140355, 1.711617, 0.471053)
( 0.449333, 0.882270,-0.140355, 1.711617, 1.099743)
(-0.449333, 0.882270,-0.140355, 1.711617, 2.041850)
(-0.882270, 0.449333,-0.140355, 1.711617, 2.670539)
(-0.882270,-0.449333,-0.140355, 1.711617, 3.612646)
(-0.449333,-0.882270,-0.140355, 1.711617, 4.241336)
( 0.449333,-0.882270,-0.140355, 1.711617, 5.183442)
( 0.882270,-0.449333,-0.140355, 1.711617, 5.812132)
( 0.974889, 0.157468,-0.157468, 1.728922, 0.160141)
( 0.157468, 0.974889,-0.157468, 1.728922, 1.410656)
(-0.157468, 0.974889,-0.157468, 1.728922, 1.730937)
(-0.974889, 0.157468,-0.157468, 1.728922, 2.981452)
(-0.974889,-0.157468,-0.157468, 1.728922, 3.301733)
(-0.157468,-0.974889,-0.157468, 1.728922, 4.552248)
( 0.157468,-0.974889,-0.157468, 1.728922, 4.872530)
